hash,ux_risk_score,functionName,gasUsed,gas_efficiency,transaction_type
0xcd63f2b2416a64bf43d06c140f074d04315c24523fe0c0618db4472784a838bd,100.0,withdraw(uint256 amount),21560,0.14373333333333332,Contract Interaction
0xea44ffa67b049ade674e272e82fdec073eff38e6b77bb298ef99d053eaf59e4d,100.0,"approve(address _spender, uint256 _value)",45448,0.3029866666666667,Contract Interaction
0x25d5ea7fdf2c979f3392dea7c4117ebdd21cf25f0a9f0b90989b1dd27874961c,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x5fbd7f0affb756f4d8fff8900824607af0a9f81eafb3e179edeaa0004653893b,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x8752111803fa12ab8f599c4203ec5b6150211a24ef41aa1b796f41193aafa75d,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xb445fd9e585c17c00da7e2028bb8b1aebc471166e92ee6a5e9e7b02824b544d4,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0xfbe84f6f44f5e509220e8fe0b3ece5933a4c7677cd66419148432bcf4d0af764,100.0,"transfer(address _to, uint256 _value)",36490,0.4865333333333333,Contract Interaction
0xdeb9077661f43dc19bcf14c9636dad22af0c5ed39105e744f3869cdc75cb4ba3,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xbdf0af3ca3a777f13687d8e4b09dc914e895f030812db76b29cc73a7b556b701,100.0,"transfer(address _to, uint256 _value)",36554,0.4873866666666667,Contract Interaction
0x7fba5ac42a0a8fa42094b09f28e475c36ba33736044484c90cf98262a058da4f,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x3575f33874452101cccb3917c7cc624a2ffac1fde42de2a9956a1eeaa242350f,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xa2528500751e1a4dd7e3d51cfeb6e33e315cd42a8717f547105c226b4f39b3f2,100.0,"transfer(address _to, uint256 _value)",51554,0.34369333333333335,Contract Interaction
0x2271f74b12f7c6fdbb7cd127a1bebfcfc5e26e71986ae69b5fdf019016546ecb,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x9236c3663e17155f5d25c64743ab19c30eb10b422b3c97ea09aeaf4bbd2254d5,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0xdfe88f06e1c26e86e548bb213e46b4232a11dd073d0862b469a2b04e9b0c66c4,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x99d07a247bf1a8191188853c273964216559a534e569928e6cc56c1142f8b2e3,100.0,"transfer(address _to, uint256 _value)",36490,0.4865333333333333,Contract Interaction
0xf101a85e3354fdfab50774e87e2e6c819845db4c17900a35f6ccc2b4700185ad,100.0,"transfer(address _to, uint256 _value)",36554,0.4873866666666667,Contract Interaction
0x5061f3e7daa1b38192fb401ffa23a2d08ecfba9cb777977152e1ccc1c9a05da9,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0xd444ca7f826d03b58d65775652327622f93f36e9210ac5465e4bf3a9a7846f27,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0xcef11b713adb431e38625470ee91cbbeba610dc530eefa083b66f883e6f5e69f,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xe32413677bfbe509b0815fb2037455dd546c3dd0fa7f3144868653e714ff6db6,100.0,"approve(address _spender, uint256 _value)",30576,0.20384,Contract Interaction
0x38ef02d0656455f8c76c21b9f33db86fdf762b422c9d5129f9966f06dbe8b452,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0xed1822271286d9664688acdcd855cb675f677db82a871c192277f5f5f25ff3f4,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x480d7a133f492d9b5e7331ee5d5248c03a3f85a3971d9dde5d19a550b857639b,100.0,deposit(),43346,0.04611276595744681,Contract Interaction
0xa6391dceafee36e7a094fd4d17a6a0ff651633c343d0b7956eba0418b46cd855,100.0,"approve(address _spender, uint256 _value)",47176,0.050187234042553194,Contract Interaction
0x20503a42c648e62c315caf97dd42026721447f0feb661dfc4f6e29dcf7ea59c3,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0x4810dd43264152e070e5ff6f864a13e47390a87166383646c2a5a194ea8e7d32,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xd55c448acce59e394e6fcc1dc6197b285929dfbbc7aa5a0084a36581c66f6a09,100.0,"approve(address _spender, uint256 _value)",45640,0.3042666666666667,Contract Interaction
0x90c26f0c45d1f67678dc11de6daafc7f8c101efbf90757293d287a106af6bf11,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0x5cbc110bf7b800f7c4e6149d93f7b2ddd6fdc266c8859bc908dacae6fbd26a5d,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xe49023e64b3f0e8effadd9d792742811950efb73508f000deffeb01fd389ec21,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xd784ff460d436ccb8c6837006422398261cd95831f79fd79610e25c4633e9da5,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0x27c9655dadd4061fcd9ff370238f3332a1eb21ce4ae614ae7abab58d63e24a68,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xff2792e7bece674c597f2500b2110783ae3e538c0511c80077241b84b4a405ec,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x29dd107eb645ac2ab3acc3e303dd82c5ac8d1a5e5289b24a2247bceb2e97df88,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x869811c51024eee89437900bfc2999852dd0e2ff48bfb896bb87ead8adfce9fc,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x08f837bc096b787d0bb3b064709d1e3ec5d74370d11555bcd8ea33dd47049041,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x03fec3f926e99c01f657e7054de7b5caeb91f45356bf0f461f8fe5c988270be7,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x890b1a0f6fe3845db46d48fab088e8eabafc848e81942a64055b396c604b548e,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0xa569a62b179623c808e397de2636b2883917c91e2d595065c4573cdd8ca4aa43,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0x06e73bfa6b8b87445b6f0077a67247a28fa5cb534faae97bad90684faf941b74,100.0,withdraw(uint256 amount),21816,0.14544,Contract Interaction
0xa849379449119b25d2ff431c58a404dd703f0d6a41c7e5794cc00d0d76a7e0b4,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x45ee010c9b24a12b7c3a62ca391f6f991ab1e58d04b581fe40a5c7909397575a,100.0,withdraw(uint256 amount),21688,0.14458666666666667,Contract Interaction
0x5986fa7994dbae18ec5cbc15fdceb1d4a64914a9f108a8e165a9cab45642a50b,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x2967994d6e633f4841e4deeceb21f67672c871205c3f41fe36a64d8149d6e03f,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0x85e2133e6597dd9ad1675d6f98fcb78523e098fc65c19358181bd0ac15a648cc,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x8f4bdc2511a3935bf07287c68a69cfb70f268312d100fae652002431a2c6e21b,99.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xf9f9251a400848a497fd0750781e623e2edbd101b1a1e1702d1bd23ed7d72792,100.0,"approve(address _spender, uint256 _value)",30576,0.20384,Contract Interaction
0x42627fd97230b8de30d327c476c0007351e7a02176bdf917cc834b524dd8e836,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xfdd03346cda0c6e91f2fdae113170e82ac77ec429d02826151c206382fe0bf9e,100.0,"approve(address _spender, uint256 _value)",30640,0.20426666666666668,Contract Interaction
0x01925ea90aad67c0d26f4433b913a9efedba8a6dd983e685a607726ca5eaeed6,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0x662153881a4e9faf542ee03cd5e01f23a0a734a191d54b231812f9beeefe1306,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0x9012d26313fa216f3d8713f5c98ef0aca02bf3ac1ba5dbdd797382695441aa1b,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xd870ac1f95f850140b179256061672d5e465069815e8dcace746d56dc2d7d850,100.0,"approve(address _spender, uint256 _value)",30640,0.20426666666666668,Contract Interaction
0x1868f8810c1fe1ca07a710434015fdae6ab9875f3f2f7d684a1e0960a9d86f62,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x90cd5192c6feef7acf584b32380f5e8813d76e16d2e803c98a84e431b37b6057,0.0,deposit(),28346,0.6666666666666666,Contract Interaction
0xd64fdf737931b05595d5a2bc362c80d6430cf984950f2fa18a490bd5cb4b55d8,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x87ee1cb2a533d35a88b898ff49aedcdccaee9019fd3d526fc11f800a19a9a531,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xb112e17bb6205762e72464b55460c251fc6ddc0214159cf538c80d2ab7310057,3.0,deposit(),28346,0.6666666666666666,Contract Interaction
0x07cd0a80418e86f609847056e8e7fb6ceea6a71c5b439132354dab1745d9f216,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0xa737b45fba6689a1067d53e6583334ad9b217afb099ed48528340a84b379394e,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x5a859b9068c6c96902023dfc2af1ee5a4d8321fb8c9e4ecd2ed44e625b655464,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x7f9a99969848db1f5fb8c65ad06fbe05b6d8175be418f06dc5a90aaa78ad44e5,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0x95d126213c439c3a7d36c7f5b572d066818a05b8733b98b2329dd982eef7d12e,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x448ef4098626519a6b1ef673d38a8dbe86629dadd81b663dd97600a4f8fc22ef,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0xb2014b376c9fc32cb7d753f08a7b86756431fe7b2cdbf79734356f0e13071b35,100.0,"approve(address _spender, uint256 _value)",47176,1.0,Contract Interaction
0x2026c75186e5034ecf84f34c21736397d6cbf9af9fdcc07583958c92c1aeba5e,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xdde45fb08cc00078990b6a5a782d110ac40f8aba568bac55091bb92f9a30c9c8,0.0,deposit(),28346,0.6666666666666666,Contract Interaction
0xfeca3de376451210d6a27347b2bae01e6f04a966bb3431ad5e2b2da9b5f0bf4e,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0x2449e6224bfbea8faf4af3eba1a50ecde9bccc08cbc4c9219a57ba4fb6a85dac,100.0,"approve(address _spender, uint256 _value)",30640,0.20426666666666668,Contract Interaction
0x274f96484857edec32cfcf5e14512514f3d9f664912f755b865b488235ed3315,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x95bf9decf0ceb1421f92d2dd2ae81dc8a4dc276bbd5579f9bf720c01b2fa0d10,100.0,"approve(address _spender, uint256 _value)",45640,0.3042666666666667,Contract Interaction
0x058e963fcd0137ad88dd17f008a9d331995586fa91f77cb970c9ca71df61bab4,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0x5737142aadb3aeeea0ec51591f7eacedc831b6f0b176c04bcc73abaa5911308f,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0xc68bd49889ea278627a23f9defc39e3a10acb989661ed32ef346f2949c5c80e6,100.0,withdraw(uint256 amount),21752,0.14501333333333333,Contract Interaction
0x04182ecfee417213a6bc97395d17d98913b635d3f2e4d5635584526fd4ab61c4,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0x2890f7ba0bb89cd5182f76b696f5d4fcb1eefb5c7f3ddeb790c024b9d29c1f26,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xef0b0c960535d947bbc9fae838b85326a0d16df45fb2bd3cfafd2a4c930c3df9,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x441013c02ebba078b68a140bce376a15ffcb59b10d7c3352ccc9dccbdfc547b0,100.0,"approve(address _spender, uint256 _value)",45640,0.3042666666666667,Contract Interaction
0x0fe6fdb83521200688c48d5256d6d5d47b2fe35424828ccbf44acdda48c8f0bf,0.0,deposit(),28346,0.6666666666666666,Contract Interaction
0x0b62b27d34517456a468710c3db3100b62f481d288cb011e48b160a84d282edd,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0xe121f1a5b3111868ecd8df5700a6ae333e45fd8ecd8348970abee86783e143d4,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x21927e34544fb6456c3a938d7c658dea0e8715cedb2cc8c24a404665cf2a26a3,99.0,withdraw(uint256 amount),21752,0.14501333333333333,Contract Interaction
0x541802db38d811df1ae07855cd4954ae6506ac229a5d056130070d5b11525a06,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0x64b5dcb814abf38e025269e822a4992bb1a17d26f672490790e85f4f405aa689,100.0,withdraw(uint256 amount),21752,0.14501333333333333,Contract Interaction
0xd108bb22ce94fe56b85d8220b60642102a77e6d1bfd81f517f3c0b3fce9da5f0,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x91cd2b34e2a973499b1e6e3fa7face193fc4a8a5048e8b487ea46ea8a9b06822,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xbde9936a343c3383b8593430c1209665a233f4d7d485bf2a7e4df70cf4472667,100.0,withdraw(uint256 amount),21688,0.14458666666666667,Contract Interaction
0x11bd87efcf246d84a3930cf7650e83ad2cd02c191d4bf5d0d3ad2db6100e2946,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x3dec5b402253b216416e3f54b7c536c0e75d7341bc9db4deebf4904db0461131,0.0,deposit(),28346,0.6666666666666666,Contract Interaction
0x986f937cb53d4d417e35f2402d380ed3ea42f0213641c140837790c696b22a2b,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x3981837c6ac79accd980202f5ec0cdf899e3febb353f220f93a0f55c255df70f,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0x87dc04c50b9b0768a481f8033fabee7497ecf282086a749d7f067e70c6b18800,100.0,withdraw(uint256 amount),36624,0.2326293390923238,Contract Interaction
0x78f24dc86570358b99e29c2017ada9a1012d8ee84b776b1570a2dfb322f1c3e6,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x891de70c75cc3d30ce47c20c2585447ea4143e90cdd69c9581bc7e2400e9c197,100.0,"approve(address _spender, uint256 _value)",45448,0.32462857142857143,Contract Interaction
0x1e116a2c9986ce5d108303fa13fb46798d8504d6b0248a3bf9c790ee7eb42378,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x8c58eecc308fc721b850acfb02e5adb481aa4f2f0a51e2e7dd36b049fe2fa176,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0x6aea689023287483c996ea479afb96b19f91d6f7996fd5385742785e7b9140b2,100.0,"approve(address _spender, uint256 _value)",45576,0.30384,Contract Interaction
0x862f4805803a8846add121ade24feb394117763e663630cfebc5f7965518191f,100.0,"approve(address _spender, uint256 _value)",47176,1.0,Contract Interaction
0x31ebf6d4e559143c39407d8062b83f6d75d340403e2671274d69d86b1b406b5e,100.0,deposit(),28346,0.19108031224299948,Contract Interaction
0xcc65bd923e871d5b10621c5b970b14e3936c9e4279da4d75114ffee796c99d51,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xba45ff567844b3a8abf92f58a2b30eea2e8f3e8b272218bc7f2b72e2f5d60103,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0x0f33b528362baa4f7c38492a4e0e3064fa6405b8b071ad1827568796173160d6,0.0,deposit(),43346,1.0,Contract Interaction
0xdc7bb1e758012e7573bb04f091af162724082748e4f7bfd844723fc9ea8e9cb0,100.0,"transfer(address _to, uint256 _value)",36618,0.24412,Contract Interaction
0x1fde8e025a33eb20cf535bfb2e3b3c69d5c5ef0c0536ef11992fe083b549712a,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xb195bb5417967955e89b26f40e51285b12c4ae88fdffe195a15d507ad67bc649,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x2cf84da1af2630f0b02db6dc3d444611b0ef53b618e9a6417e0053854359e908,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x435319a3da2ccfebef405f450b62363ff8dbbedec84e836902ab2d71ad1cbcf2,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0xe24e859fa0ca59962482b1735b799c0998aeb0dcf8d16beae457e014e4c29865,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0xf802931ba8e6cc04fded00c51e43d4006339920b795c92f04cf48ebb5927aac2,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0x614179358ab0981587583ee9512a3494dc689cb79107bc267dc7375e1c385cb3,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x91a74c4eb3158c136a8bdd0752a0b7f73fd309cb351f86c0c7aa405cfaa44c93,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x19272a58c9e7dad45dea9aacd2d634467baf15b248f0de5bcf6050e5734a8d23,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0xc366d4433ef548bc457785120957c308f79379b13624ef5bb59b723c57c81279,100.0,withdraw(uint256 amount),36624,0.24416,Contract Interaction
0x6a7053112d1925288b77a9a75b19a9bc11554b3ffa3e077ffd2690ff5c789c64,0.0,deposit(),28346,0.6666666666666666,Contract Interaction
0x4b76a8601e0dcb9030c9dd8bd6501b090aa455df1d25eb7bb9a251bcc793624f,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x0816beec8ad4eaadec1c8faf1e51c1bc904b133bffc3d0b5ae15e572201eba13,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xed486ed6b36b24baf8a731bcc588a0c803fda43093791f72960c1bd0362af6eb,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x1482fabc50a58f75a2b45fa65606c55a16cee2aa0e2e53fb13a6827dc04dee2c,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xd8c5dcc2183c83adc40022fa1748b50b3e6ae61ba4a9c27f895386ab395b8e5a,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x14d9dd2da76be93728c20c90c50cdc8981714bc6ff45b64d4b75a6973267d7d7,0.0,withdraw(uint256 amount),21560,0.5769179310160285,Contract Interaction
0x5d1bf38c2e620732dd8da6ececcda11367d58e91ea5fb94f8e011f7774be191f,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xda4c83c20343e6133ee6b0609ff36651986749f0a4a002820e443ca6674bfc18,100.0,"approve(address _spender, uint256 _value)",45448,0.3029866666666667,Contract Interaction
0x9a5a4fc3681c165af170b7c8cab55f67b67d2427f2858005084f6bbad2d5ebf5,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x57d5f1100ea1b8b8d3751ffc9588aa7a3be461887abf2d4750d3e94a5386a294,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x979322d2852955081b0f16f182330ea13aba674cf7a6de509ca6179f2f5f047f,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x406f4923f6d95bb9542790172c12df1015eb3ce6e94925bae49a6ab062d2a461,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x7699c078d7088a82a1218fbf8adc07cf2ce069bd3f2a8dd08924144e12eae1f6,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x9a34940a398c37b754d128458bb00b791c5874b6d93ac9ba7de4a23590688846,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xe402e97e5293979b410a3c90f61b5a576e9e26d9f4ac1a03ae5df94d315faa0c,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x3d71c356e3554ad5f90b22b9deefb2e896ed57a2b847974298f7e364dae082c1,100.0,withdraw(uint256 amount),36624,0.24416,Contract Interaction
0x198bf3a7bb53dcb0d0a2f2448896a54aab9563da3d59fd15b74078a707380275,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0x1a830c2db3d4e2f8937ab68f44af49e1036646dc3d915289a9ad08ad0e7f609c,0.0,deposit(),28346,0.6666666666666666,Contract Interaction
0xa497132d1ecb4d3f2f4cee44fb24b470f7bc4813f9f9adca8b55e59be329664c,100.0,deposit(),28346,0.19108031224299948,Contract Interaction
0x4b030aa45a9156a9359ff781cf71a0885459ad09df001fa55316a69595837a3f,100.0,"transfer(address _to, uint256 _value)",36490,0.4865333333333333,Contract Interaction
0x558b135e3aae96bc932348f0ad18b95fe0f3f5e3ce1cb3e48263f6e7b6fc6c2e,100.0,"approve(address _spender, uint256 _value)",45640,0.3042666666666667,Contract Interaction
0x59a367380cae7f10f52131e3187122cafc6fd5e300f93aa5ea6b5bdee66b4ea6,100.0,withdraw(uint256 amount),21688,0.14458666666666667,Contract Interaction
0xa3ad3219bbe66a8f40284263b8b17ffe420e0bc078063c1c3c91b64b17ba8e2b,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xafd324242f8ac3b7b45577249310797a73958932ae0173e516ed36447a7c4d2b,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xcf6be3739e4d3c770144a33a781ecc5ce85a12df59cb121de1d301d3ef60ad8f,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xedc21d0cee4c4b405837029229e87e1f8bd2347fe52cfc1a2bea7e8ca319a240,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x7e46e7cc9ca8f64bab224ae7451224c30c878bd9dde19b0f7670f1563b495e26,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x2f2fca1e18fb752c47c5cd01a2e0e665fc1dac25ae536ad9de169e45b8f2550c,100.0,"approve(address _spender, uint256 _value)",45640,0.3042666666666667,Contract Interaction
0x85e08f3ed0bc401b2ece6400632abdea1494645b42ac1abc059f5c2fa53345ac,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x7bdc0181898808745f4ed77ce2a3c3621809356530446d76485fac20fbe50c11,100.0,withdraw(uint256 amount),36624,0.24416,Contract Interaction
0x64ecaa8f15ceb275cdf301ec0371b088e4629c41da7982be98df2c060a1f627a,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x3b7d96aec7d53c1540dc05db92b9069bee0defd8b36ca656047ca149b633e420,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xb12bb340e6b119a0276f196d2f4e0cae79ae273b086c0cc6917d93cadbca0a81,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x66c003e4c3ccbe938d058302bb7bbbe81b280cb98bcaec059fe83af341fe4805,99.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x425a3dc8f9934ad119ae651aa9986010c884bd85ad2393509df727e5dca5dbb0,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0xcd397e36b0935bbfb51f5c0dfb03b0796cd1a69210a00a51026ae3a6d009f5fd,100.0,"approve(address _spender, uint256 _value)",45448,0.3029866666666667,Contract Interaction
0x317cc48f16bf55abe7b430eae488c65b4b5363b85ff3bf765dbe8dbe62417796,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x349c0c5e27f12bd893e12c0b58e8093c7181029d47ffb782dcc7bb002f729e18,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xf8b5eeda4007ef9026c85ee4e2433ac5efa10d7c002daa59f530a8239c29cba0,100.0,withdraw(uint256 amount),36688,0.24458666666666667,Contract Interaction
0x7be5bfae2f22ee8ca7a5d412b9a82b280f0c44f72f82ad6e5ee173963b5fb96b,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0x5a95200fbb26eb9d3c150c715e6d9a3eb54d6395b9ea6c36985fb650f7113974,100.0,"approve(address _spender, uint256 _value)",45640,0.3042666666666667,Contract Interaction
0x333af7d1e2b226f9dfe967e2f2d37e6d70eb8260516afc5efeee64e95b0bc629,0.0,deposit(),43346,0.6666666666666666,Contract Interaction
0xc7861838a7ba8f7750dfe1d878eab9d9e620179e1a51a22211f998b4c3ad56e3,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xf2006f8229375095db9c2b51095b512dd287cae0ddf48618829dc6b8de77871e,100.0,"approve(address _spender, uint256 _value)",47176,0.6666666666666666,Contract Interaction
0xc0823e0e3fcc6d9247dd1d7e19ec46956aa36e5b57cf593c9d97e3d92e06ec12,100.0,"approve(address _spender, uint256 _value)",30576,0.20384,Contract Interaction
0x24836a311300b4fb9e097c9953d3452f9224ce78f9b3d4010cf92965b6ea27e8,100.0,"approve(address _spender, uint256 _value)",45512,0.3034133333333333,Contract Interaction
0x5789bdc99edbd062f1f4c391a631fed7353c790d0bef3e54e00487a2dd0bdc39,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0xafeeb3571627873b805101d7fc961fd02db0c3a0abad7944bd2f88b71dcc3935,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0xff94dbac33a8ad04335b23c7eb129f49c6a61d1cb67602900d564e2eed55254f,100.0,withdraw(uint256 amount),36560,0.24373333333333333,Contract Interaction
0xdfeabc50b4e06dd68f63302d4d3714d224e15bc6062a9e6eaa1610dc3f531b88,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xe7d3439bd13dcd41a2648d4f1c9ae80a4f299187e903c488f5c4a156f3b1dfa9,100.0,"approve(address _spender, uint256 _value)",45448,0.3029866666666667,Contract Interaction
0x5db30ed5825933ebbc3255e0d9e801c463990cf3afad4264cf8d5d8e5dd4a688,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0xa2017951c450491a2ff2ae1979ad9e522ffc72beed12d5f5c2da2b6ed503095c,100.0,withdraw(uint256 amount),36560,0.24373333333333333,Contract Interaction
0x1ec651177b8b86d025932c2676be2dd720961215ebd9302017c7eab2af2e1ad1,100.0,withdraw(uint256 amount),21560,0.14373333333333332,Contract Interaction
0x00663a6d87f5ca33e9ca012a6f5c72b9faa500ad881a95cf73e5ddfb5d7b28bb,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x3eadd68213656fb9d48fe6fc133c3d404bcb2ce9729657cfd4b33b901fc31110,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x29a444325564a6be14fd7de1beb597d3d7cc07727393a291af9b6796be35e816,100.0,withdraw(uint256 amount),21624,0.14416,Contract Interaction
0x078182b23a6198d247afcaa0f3d2868f175d0526604d741569e53ecd1bee2eb1,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
0x8348999fb56a02008fa043b4c2b5882c638fda5f63aa6345a1c8769359c64bc3,100.0,"approve(address _spender, uint256 _value)",30512,0.20341333333333333,Contract Interaction
0xcc390bc54d7bd9b6a574caadfae7e207c236412f6e7fdff7b98c487838a32c00,100.0,deposit(),43346,0.28897333333333336,Contract Interaction
0x5d41b4341bc4721fdaa9c753d56551e57bdd7fb5aa88e656c70bb0b0c11b1d11,100.0,deposit(),28346,0.18897333333333333,Contract Interaction
